Weekday,HOEP,Ontario_Demand,Temperature,Windchill_Index,Wind_Speed,Humidex,Relative_Humidity,Dew_Point,Pressure_Station,Date_Time
0,1.45,18507.25,-14.025,-21.79,11.25,-18.6525,71.75,-18.099999999999998,99.0275,2017-12-14 09:00:00
0,1.43,19225.0,-13.5,-20.82,9.0,-18.22,70.0,-17.9,99.15,2017-12-14 10:00:00
0,11.48,19080.0,-11.6,-16.9,5.0,-16.11,67.0,-16.6,99.23,2017-12-14 11:00:00
0,10.02,18951.0,-9.8,-12.04,2.0,-14.35,62.0,-15.7,99.25,2017-12-14 12:00:00
0,8.56,18467.0,-7.7,-18.84,28.0,-12.3,50.0,-16.4,99.27,2017-12-14 13:00:00
0,7.1000000000000005,18497.0,-7.1,-16.23,27.0,-11.49,53.0,-15.1,99.27,2017-12-14 14:00:00
0,5.640000000000001,18569.0,-6.7,-16.23,34.0,-10.69,55.0,-14.3,99.29,2017-12-14 15:00:00
0,4.180000000000001,18788.0,-7.0,-14.25,21.0,-10.82,59.0,-13.8,99.35,2017-12-14 16:00:00
0,2.72,19284.0,-8.5,-15.7,18.0,-11.29,63.0,-14.4,99.38,2017-12-14 17:00:00
0,36.44,19981.0,-9.3,-17.36,16.0,-12.73,68.0,-14.2,99.41,2017-12-14 18:00:00
0,23.82,19996.0,-10.5,-17.22,14.0,-13.88,71.0,-14.7,99.47,2017-12-14 19:00:00
0,38.64,19948.0,-11.5,-18.45,14.0,-13.61,74.0,-15.2,99.53,2017-12-14 20:00:00
0,32.26,19851.0,-10.7,-18.04,13.0,-14.21,78.0,-13.9,99.56,2017-12-14 21:00:00
0,35.31,19409.0,-10.3,-18.22,17.0,-13.86,79.0,-13.2,99.57,2017-12-14 22:00:00
0,38.04,18248.0,-10.9,-18.97,16.0,-13.97,79.0,-13.8,99.54,2017-12-14 23:00:00
0,31.31,16083.0,-11.9,-17.5,9.0,-15.3,78.0,-14.9,99.54,2017-12-15 00:00:00
0,35.64,16117.0,-11.2,-18.13,11.0,-15.11,76.0,-14.6,99.5,2017-12-15 01:00:00
0,25.55,15656.0,-11.3,-16.79,9.0,-15.13,75.0,-14.8,99.47,2017-12-15 02:00:00
0,33.84,15518.0,-11.0,-18.53,13.0,-15.24,75.0,-14.6,99.45,2017-12-15 03:00:00
0,32.75,15328.0,-11.0,-16.08,9.0,-14.58,75.0,-14.5,99.37,2017-12-15 04:00:00
0,15.35,15493.0,-10.9,-18.1,12.0,-15.19,78.0,-14.1,99.32,2017-12-15 05:00:00
0,25.5,16019.0,-10.1,-18.84,17.0,-14.44,77.0,-13.4,99.31,2017-12-15 06:00:00
0,13.8,17479.0,-8.9,-17.35,17.0,-13.16,75.0,-12.5,99.29,2017-12-15 07:00:00
0,4.28,18223.0,-8.15,-15.81,16.5,-12.405000000000001,71.0,-12.45,99.255,2017-12-15 08:00:00
0,13.66,18967.0,-7.4,-14.27,16.0,-11.65,67.0,-12.4,99.22,2017-12-15 09:00:00
0,15.72,19067.0,-6.9,-13.77,16.0,-11.14,65.0,-12.4,99.18,2017-12-15 10:00:00
0,17.09,19002.0,-5.8,-13.69,18.0,-9.77,67.0,-11.0,99.09,2017-12-15 11:00:00
0,9.09,18870.0,-5.4,-12.19,18.0,-9.28,69.0,-10.2,98.94,2017-12-15 12:00:00
0,1.09,18583.0,-5.0,-10.48,13.0,-8.83,69.0,-9.9,98.81,2017-12-15 13:00:00
0,19.59,18731.0,-4.6,-9.53,10.0,-8.44,71.0,-9.1,98.72,2017-12-15 14:00:00
0,36.08,18573.0,-4.5,-8.93,10.0,-7.91,74.0,-8.4,98.65,2017-12-15 15:00:00
0,33.16,18626.0,-4.5,-8.93,10.0,-8.09,81.0,-7.3,98.59,2017-12-15 16:00:00
0,34.67,18767.5,-4.375,-9.907499999999999,15.5,-7.97,80.0,-7.35,98.59,2017-12-15 17:00:00
0,33.67,18909.0,-4.25,-10.885,21.0,-7.85,79.0,-7.4,98.59,2017-12-15 18:00:00
0,34.3,19050.5,-4.125,-11.8625,26.5,-7.73,78.0,-7.45,98.59,2017-12-15 19:00:00
0,35.02,19192.0,-4.0,-12.84,32.0,-7.61,77.0,-7.5,98.59,2017-12-15 20:00:00
0,35.34,18884.0,-4.2,-12.75,36.0,-7.69,74.0,-8.2,98.64,2017-12-15 21:00:00
0,24.65,18367.0,-4.9,-12.61,28.0,-7.96,72.0,-9.2,98.71,2017-12-15 22:00:00
0,31.14,17280.0,-4.8,-13.94,36.0,-8.72,69.0,-9.7,98.77,2017-12-15 23:00:00
1,33.17,16042.0,-5.3,-13.52,30.0,-8.74,68.0,-10.2,98.83,2017-12-16 00:00:00
1,33.34,15208.0,-6.1,-13.11,21.0,-9.14,70.0,-10.8,98.85,2017-12-16 01:00:00
1,29.0,14715.0,-6.3,-13.64,19.0,-9.95,69.0,-11.1,98.9,2017-12-16 02:00:00
1,29.21,14357.0,-6.1,-13.95,23.0,-9.7,65.0,-11.7,98.98,2017-12-16 03:00:00
1,33.72,14248.0,-6.3,-12.87,17.0,-10.12,66.0,-11.8,98.98,2017-12-16 04:00:00
1,30.4,14248.0,-6.5,-13.26,19.0,-10.08,68.0,-11.4,99.0,2017-12-16 05:00:00
1,24.26,14492.0,-5.7,-13.39,19.0,-9.7,70.0,-10.3,99.05,2017-12-16 06:00:00
1,17.77,15176.0,-5.1,-12.56,20.0,-8.98,72.0,-9.5,99.14,2017-12-16 07:00:00
1,18.799999999999997,16158.0,-4.8,-12.01,22.0,-8.67,71.0,-9.2,99.19,2017-12-16 08:00:00
1,19.83,17019.0,-4.4,-11.3,20.0,-8.19,72.0,-8.7,99.22,2017-12-16 09:00:00
1,29.77,17699.0,-4.1,-11.47,21.0,-7.78,75.0,-8.0,99.32,2017-12-16 10:00:00
1,23.08,17804.5,-5.05,-12.355,21.0,-8.45,73.0,-9.2,99.4,2017-12-16 11:00:00
1,26.44,17910.0,-6.0,-13.24,21.0,-9.12,71.0,-10.4,99.48,2017-12-16 12:00:00
1,23.77,17603.0,-5.8,-13.83,23.0,-9.88,62.0,-11.9,99.5,2017-12-16 13:00:00
1,31.94,17452.0,-5.7,-12.69,20.0,-9.95,59.0,-12.4,99.57,2017-12-16 14:00:00
1,33.11,17108.0,-6.0,-13.13,19.0,-9.26,60.0,-12.6,99.7,2017-12-16 15:00:00
1,35.19,17203.0,-6.7,-13.7,20.0,-10.12,61.0,-13.1,99.78,2017-12-16 16:00:00
1,34.49,17957.0,-7.2,-12.8,13.0,-10.94,64.0,-13.0,99.87,2017-12-16 17:00:00
1,33.98,19053.0,-7.4,-12.89,12.0,-11.45,66.0,-12.8,100.0,2017-12-16 18:00:00
1,34.59,18852.0,-7.5,-13.42,14.0,-11.54,67.0,-12.7,100.11,2017-12-16 19:00:00
1,41.92,18267.0,-8.5,-15.13,16.0,-11.74,68.0,-13.3,100.13,2017-12-16 20:00:00
1,16.73,17830.0,-8.7,-16.07,18.0,-12.8,70.0,-13.3,100.18,2017-12-16 21:00:00
1,0.92,17343.0,-8.8,-15.850000000000001,17.0,-12.875,69.0,-13.55,100.215,2017-12-16 22:00:00
1,11.5,16856.0,-8.9,-15.63,16.0,-12.95,68.0,-13.8,100.25,2017-12-16 23:00:00
1,20.52,15789.0,-9.9,-17.86,20.0,-13.24,70.0,-14.3,100.25,2017-12-17 00:00:00
1,0.98,15360.0,-10.0,-15.96,11.0,-14.27,74.0,-13.9,100.31,2017-12-17 01:00:00
1,6.15,14850.0,-11.0,-17.43,13.0,-14.36,75.0,-14.7,100.38,2017-12-17 02:00:00
1,16.94,14580.0,-11.4,-16.93,10.0,-15.22,76.0,-14.8,100.49,2017-12-17 03:00:00
1,7.18,14475.0,-11.4,-17.73,12.0,-15.75,77.0,-14.7,100.46,2017-12-17 04:00:00
1,36.44,14507.0,-11.9,-17.26,9.0,-15.96,78.0,-15.1,100.42,2017-12-17 05:00:00
1,37.52,14697.0,-12.0,-18.01,11.0,-16.08,77.0,-15.3,100.48,2017-12-17 06:00:00
1,2.46,15133.0,-12.2,-16.05,6.0,-16.53,76.0,-15.5,100.54,2017-12-17 07:00:00
1,11.64,15818.0,-13.4,-18.1,7.0,-16.76,75.0,-16.8,100.56,2017-12-17 08:00:00
1,10.662857142857144,16388.0,-12.5,-18.36,8.0,-17.0,73.0,-16.3,100.59,2017-12-17 09:00:00
1,9.685714285714287,16968.0,-12.0,-18.09,9.0,-16.58,72.0,-16.0,100.59,2017-12-17 10:00:00
1,8.708571428571428,17174.0,-10.8,-15.71,6.0,-15.31,70.0,-15.3,100.56,2017-12-17 11:00:00
1,7.731428571428571,17455.0,-9.5,-15.96,9.0,-13.95,67.0,-14.6,100.42,2017-12-17 12:00:00
1,6.7542857142857144,17414.0,-8.6,-14.3,9.0,-12.95,62.0,-14.7,100.33,2017-12-17 13:00:00
1,5.777142857142858,17346.0,-7.7,-10.68,4.0,-12.19,56.0,-15.0,100.33,2017-12-17 14:00:00
1,4.8,17294.0,-7.2,-13.41,13.0,-11.75,51.0,-15.7,100.2,2017-12-17 15:00:00
1,3.19,17474.0,-6.9,-10.42,6.0,-11.22,61.0,-13.3,100.19,2017-12-17 16:00:00
1,6.130000000000001,18372.0,-6.8,-13.05,14.0,-10.77,67.0,-12.0,100.15,2017-12-17 17:00:00
1,9.07,19390.0,-6.7,-11.1,9.0,-10.69,76.0,-10.3,100.11,2017-12-17 18:00:00
1,11.67,19274.0,-6.5,-12.19,13.0,-10.27,80.0,-9.4,100.1,2017-12-17 19:00:00
1,7.15,18855.0,-6.5,-12.31,13.0,-10.36,81.0,-9.3,100.01,2017-12-17 20:00:00
1,10.38,18520.0,-6.7,-11.1,9.0,-10.34,82.0,-9.3,99.87,2017-12-17 21:00:00
1,7.41,17865.0,-7.1,-13.05,14.0,-10.36,81.0,-9.8,99.85,2017-12-17 22:00:00
1,4.44,16871.0,-7.4,-12.15,10.0,-10.97,79.0,-10.4,99.86,2017-12-17 23:00:00
0,1.47,15130.0,-7.2,-12.15,10.0,-10.99,78.0,-10.3,99.78,2017-12-18 00:00:00
0,12.97,15203.0,-7.2,-11.57,9.0,-11.01,77.0,-10.5,99.7,2017-12-18 01:00:00
0,22.2,14785.0,-6.7,-11.08,8.0,-10.65,78.0,-9.8,99.63,2017-12-18 02:00:00
0,11.92,14586.0,-6.2,-10.19,7.0,-10.05,80.0,-9.1,99.59,2017-12-18 03:00:00
0,23.11,14530.0,-5.6,-8.51,5.0,-9.32,82.0,-8.2,99.45,2017-12-18 04:00:00
0,28.96,14666.0,-5.2,-9.15,7.0,-8.61,83.0,-7.6,99.45,2017-12-18 05:00:00
0,15.5,15160.0,-5.4,-7.83,5.0,-8.96,83.0,-7.8,99.43,2017-12-18 06:00:00
0,13.74,16317.0,-4.3,-6.34,3.0,-7.76,85.0,-6.5,99.38,2017-12-18 07:00:00
0,9.806666666666667,17982.0,-4.2,-6.77,4.0,-7.57,88.0,-5.9,99.31,2017-12-18 08:00:00
0,5.873333333333333,18419.0,-2.8,-5.99,4.0,-5.87,90.0,-4.2,99.27,2017-12-18 09:00:00
0,1.94,18429.666666666668,-1.4333333333333333,-5.363333333333333,5.666666666666667,-4.2,90.33333333333333,-2.8,99.20666666666666,2017-12-18 10:00:00
0,6.24,18440.333333333332,-0.06666666666666687,-4.736666666666667,7.333333333333334,-2.5300000000000002,90.66666666666667,-1.4,99.14333333333333,2017-12-18 11:00:00
0,5.89,18451.0,1.3,-4.11,9.0,-0.86,91.0,0.0,99.08,2017-12-18 12:00:00
0,9.24,18264.0,2.3,-1.76,10.0,0.35,90.0,0.9,98.98,2017-12-18 13:00:00
0,10.02,18324.0,2.6,-1.52,10.0,0.9,91.0,1.3,98.93,2017-12-18 14:00:00
0,6.63,18279.0,2.7,-0.33,10.0,1.06,92.0,1.5,98.88,2017-12-18 15:00:00
0,5.94,18353.0,2.7,-0.44,11.0,1.06,92.0,1.6,98.89,2017-12-18 16:00:00
0,7.92,19022.0,2.8,-0.2,11.0,1.19,92.0,1.6,98.87,2017-12-18 17:00:00
0,7.923333333333334,19743.0,2.8,-0.65,12.0,1.15,91.0,1.5,98.89,2017-12-18 18:00:00
0,7.926666666666667,19286.0,3.1,-1.28,17.0,1.4,91.0,1.8,98.92,2017-12-18 19:00:00
0,7.93,18929.0,3.2,-0.2,11.0,1.66,91.0,1.9,98.91,2017-12-18 20:00:00
0,7.933333333333334,18563.0,3.4,1.02,8.0,2.0,90.0,1.9,98.88,2017-12-18 21:00:00
0,7.936666666666667,17867.0,3.2,-0.42,14.0,2.0,90.0,1.8,98.86,2017-12-18 22:00:00
0,7.94,16489.0,3.2,-0.54,14.0,1.53,91.0,1.9,98.79,2017-12-18 23:00:00
0,14.35,14819.0,3.6,-0.91,17.0,2.04,91.0,2.2,98.76,2017-12-19 00:00:00
0,20.94,14205.0,3.6,-0.38,16.0,2.13,90.0,2.1,98.72,2017-12-19 01:00:00
0,5.62,13737.0,3.9,-0.56,18.0,2.38,87.0,1.8,98.66,2017-12-19 02:00:00
0,1.22,13613.0,4.2,-0.57,20.0,2.53,82.0,1.4,98.64,2017-12-19 03:00:00
0,0.825,13402.0,4.3,-0.07,19.0,2.53,82.0,1.5,98.57,2017-12-19 04:00:00
0,0.43,13492.0,4.4,-0.31,22.0,2.88,84.0,1.8,98.49,2017-12-19 05:00:00
0,8.833333333333334,13982.0,4.9,0.07,22.0,3.47,83.0,2.3,98.48,2017-12-19 06:00:00
0,17.236666666666668,15361.0,4.9,0.69,21.0,3.5,81.0,1.8,98.46,2017-12-19 07:00:00
0,25.64,16737.0,4.6,-0.42,28.0,3.27,79.0,1.4,98.48,2017-12-19 08:00:00
0,20.085,16972.0,5.0,-0.9,32.0,3.27,79.0,1.6,98.44,2017-12-19 09:00:00
0,14.530000000000001,16923.0,5.5,-0.91,41.0,3.81,77.0,1.8,98.45,2017-12-19 10:00:00
0,8.975000000000001,16892.0,6.1,-0.5,43.0,4.82,72.0,1.4,98.41,2017-12-19 11:00:00
0,3.42,16806.0,6.7,0.11,44.0,4.96,70.0,1.7,98.37,2017-12-19 12:00:00
0,12.19,16701.0,6.2,0.7,41.0,5.79,69.0,1.0,98.34,2017-12-19 13:00:00
0,18.93,16959.0,6.1,0.63,40.0,4.41,69.0,0.8,98.37,2017-12-19 14:00:00
0,9.62,17073.0,5.5,0.79,29.0,4.16,69.0,0.3,98.43,2017-12-19 15:00:00
0,5.93,17120.0,5.2,0.4,29.0,3.46,70.0,0.2,98.45,2017-12-19 16:00:00
0,5.91,17830.0,4.5,-1.2,34.0,3.26,71.0,-0.4,98.55,2017-12-19 17:00:00
0,6.49,18534.0,3.8,-1.49,27.0,2.27,71.0,-1.0,98.6,2017-12-19 18:00:00
0,13.38,18386.0,2.8,-1.53,17.0,1.77,79.0,-0.5,98.62,2017-12-19 19:00:00
0,13.34,18370.0,3.2,-2.81,26.0,1.21,72.0,-1.4,98.61,2017-12-19 20:00:00
0,13.32,18064.0,3.0,-2.29,26.0,0.91,68.0,-2.4,98.6,2017-12-19 21:00:00
0,13.32,17375.0,2.7,-2.88,28.0,0.3,65.0,-3.3,98.64,2017-12-19 22:00:00
0,9.01,16231.0,2.5,-4.01,36.0,-0.03,60.0,-4.4,98.68,2017-12-19 23:00:00
0,8.98,16135.0,2.5,-4.64,39.0,-0.46,58.0,-4.9,98.75,2017-12-20 00:00:00
0,20.99,14084.0,0.8,-6.56,43.0,-0.33,67.0,-4.5,98.84,2017-12-20 01:00:00
0,15.79,13667.0,0.7,-5.72,29.0,-0.29,68.0,-4.6,98.91,2017-12-20 02:00:00
0,22.22,13477.0,0.5,-5.4,25.0,-2.47,54.0,-7.8,99.03,2017-12-20 03:00:00
0,33.34,13534.0,0.15000000000000002,-6.35,29.0,-3.115,53.5,-8.2,99.095,2017-12-20 04:00:00
0,21.56,13591.0,-0.2,-7.3,33.0,-3.76,53.0,-8.6,99.16,2017-12-20 05:00:00
0,24.79,14340.0,-0.9,-6.67,22.0,-3.98,53.0,-9.3,99.26,2017-12-20 06:00:00
0,23.62,15591.0,-0.4,-8.06,34.0,-4.02,52.0,-9.0,99.28,2017-12-20 07:00:00
0,22.68,17147.0,-0.6,-7.04,28.0,-4.11,56.0,-8.3,99.37,2017-12-20 08:00:00
0,35.01,17606.0,-0.8,-7.41,29.0,-4.06,61.0,-7.5,99.48,2017-12-20 09:00:00
0,35.19,17670.0,-0.5,-7.3,28.0,-3.91,62.0,-6.9,99.54,2017-12-20 10:00:00
0,30.7,17365.0,-0.4,-7.92,34.0,-3.78,59.0,-7.5,99.56,2017-12-20 11:00:00
0,20.16,17250.0,-0.1,-7.4,34.0,-3.15,54.0,-8.4,99.52,2017-12-20 12:00:00
0,36.37,17188.0,-0.6,-6.92,27.0,-3.65,56.0,-8.4,99.52,2017-12-20 13:00:00
0,36.35,17232.0,-0.6,-7.89,35.0,-4.11,56.0,-8.2,99.52,2017-12-20 14:00:00
0,36.23,17443.0,-0.6,-7.36,31.0,-3.98,53.0,-8.9,99.56,2017-12-20 15:00:00
0,35.25,17705.0,-0.9,-7.31,27.0,-4.29,54.0,-9.1,99.61,2017-12-20 16:00:00
0,34.37,18667.0,-1.6,-8.45,29.0,-4.68,56.0,-9.2,99.72,2017-12-20 17:00:00
0,41.88,19582.0,-1.9,-8.61,26.0,-5.49,55.0,-9.8,99.85,2017-12-20 18:00:00
0,36.83,19353.0,-2.6,-8.81,21.0,-6.09,50.0,-11.6,99.88,2017-12-20 19:00:00
0,33.58,19211.0,-2.7,-9.09,22.0,-6.73,51.0,-11.4,99.87,2017-12-20 20:00:00
0,34.25,19139.0,-3.3,-9.06,18.0,-6.7,56.0,-10.8,99.87,2017-12-20 21:00:00
0,31.43,18254.0,-3.3499999999999996,-8.065000000000001,13.5,-6.87,60.0,-10.0,99.905,2017-12-20 22:00:00
0,30.3,17369.0,-3.4,-7.07,9.0,-7.04,64.0,-9.2,99.94,2017-12-20 23:00:00
0,33.52,16059.0,-3.5,-7.5,10.0,-7.1,66.0,-9.0,99.95,2017-12-21 00:00:00
0,32.58,15262.0,-3.9,-7.67,8.0,-7.19,71.0,-8.4,99.95,2017-12-21 01:00:00
0,36.07,14593.0,-3.3,-6.94,7.0,-7.02,69.0,-8.3,100.03,2017-12-21 02:00:00
0,37.02,14585.0,-3.3,-7.5,10.0,-7.05,68.0,-8.3,100.08,2017-12-21 03:00:00
0,34.41,14524.0,-3.2,-5.33,5.0,-6.96,67.0,-8.4,100.07,2017-12-21 04:00:00
0,32.47,14588.0,-3.3,-5.45,5.0,-6.91,69.0,-8.2,100.1,2017-12-21 05:00:00
0,32.06,15289.0,-3.2,-5.45,5.0,-6.96,67.0,-8.4,100.11,2017-12-21 06:00:00
0,14.57,16598.0,-3.5,-6.85,8.0,-6.76,70.0,-8.2,100.2,2017-12-21 07:00:00
0,24.53,17375.5,-4.15,-8.155000000000001,9.5,-7.66,68.0,-9.2,100.25,2017-12-21 08:00:00
0,16.85,18153.0,-4.8,-9.46,11.0,-8.56,66.0,-10.2,100.3,2017-12-21 09:00:00
0,14.35,18042.0,-4.6,-9.74,12.0,-8.34,66.0,-10.1,100.34,2017-12-21 10:00:00
0,14.35,17863.0,-4.1,-7.31,6.0,-7.8,65.0,-9.8,100.37,2017-12-21 11:00:00
0,18.55,17674.0,-3.7,-8.02,9.0,-7.6,64.0,-9.6,100.26,2017-12-21 12:00:00
0,34.92,17517.0,-3.5,-8.5,11.0,-7.35,65.0,-9.2,100.25,2017-12-21 13:00:00
0,36.93,17591.0,-2.9,-7.85,10.0,-6.62,67.0,-8.3,100.19,2017-12-21 14:00:00
0,35.86,17718.0,-2.9,-6.5,8.0,-6.19,70.0,-7.6,100.26,2017-12-21 15:00:00
0,35.32,18029.0,-3.3,-7.92,12.0,-6.43,74.0,-7.2,100.28,2017-12-21 16:00:00
0,18.8,18867.0,-3.8,-8.65,13.0,-6.83,76.0,-7.5,100.33,2017-12-21 17:00:00
0,14.37,19574.0,-3.7,-8.53,12.0,-7.32,75.0,-7.5,100.32,2017-12-21 18:00:00
0,33.15,19340.0,-3.5,-8.65,13.0,-7.09,75.0,-7.3,100.32,2017-12-21 19:00:00
0,34.82,19096.0,-3.4,-8.53,13.0,-6.78,78.0,-6.7,100.26,2017-12-21 20:00:00
0,31.95,18824.0,-2.8,-9.13,17.0,-6.09,82.0,-5.5,100.2,2017-12-21 21:00:00
0,33.15,18450.0,-3.4,-8.81,16.0,-6.01,85.0,-5.5,100.2,2017-12-21 22:00:00
0,24.0,17235.0,-4.2,-9.26,13.0,-6.19,87.0,-6.0,100.16,2017-12-21 23:00:00
0,37.29,15653.0,-4.2,-9.01,12.0,-6.87,88.0,-5.8,100.13,2017-12-22 00:00:00
0,41.27,15040.0,-4.1,-9.14,13.0,-7.31,89.0,-5.6,100.11,2017-12-22 01:00:00
0,13.34,14466.0,-4.7,-10.82,18.0,-7.33,88.0,-6.3,100.02,2017-12-22 02:00:00
0,15.18,14165.0,-4.5,-9.75,13.0,-7.68,88.0,-6.1,99.95,2017-12-22 03:00:00
0,14.36,14065.0,-4.4,-10.57,18.0,-7.8,88.0,-6.1,99.87,2017-12-22 04:00:00
0,0.93,14230.0,-3.6,-9.62,14.0,-6.75,88.0,-5.2,99.77,2017-12-22 05:00:00
0,1.7333333333333334,14964.0,-4.7,-12.09,26.0,-6.63,88.0,-6.4,99.76,2017-12-22 06:00:00
0,2.5366666666666666,16203.0,-5.5,-12.52,22.0,-8.17,87.0,-7.3,99.78,2017-12-22 07:00:00
0,3.34,17356.0,-5.7,-12.73,21.0,-9.09,87.0,-7.6,99.74,2017-12-22 08:00:00
0,11.57,17867.0,-5.8,-13.32,23.0,-9.39,84.0,-8.1,99.76,2017-12-22 09:00:00
0,14.34,18014.0,-6.0,-12.24,17.0,-9.39,84.0,-8.3,99.77,2017-12-22 10:00:00
0,15.2,18014.333333333332,-5.9,-12.2,17.0,-9.373333333333333,83.0,-8.366666666666667,99.74,2017-12-22 11:00:00
0,39.77,18014.666666666668,-5.8,-12.16,17.0,-9.356666666666667,82.0,-8.433333333333334,99.71000000000001,2017-12-22 12:00:00
0,0.43,18015.0,-5.7,-12.12,17.0,-9.34,81.0,-8.5,99.68,2017-12-22 13:00:00
0,0.69,17947.0,-5.2,-11.09,14.0,-8.91,80.0,-8.1,99.68,2017-12-22 14:00:00
0,0.95,17815.0,-5.0,-11.32,15.0,-8.54,81.0,-7.8,99.67,2017-12-22 15:00:00
0,5.99,17798.0,-4.8,-10.12,13.0,-8.45,80.0,-7.7,99.67,2017-12-22 16:00:00
0,9.18,18452.0,-4.7,-9.17,10.0,-8.11,80.0,-7.6,99.76,2017-12-22 17:00:00
0,0.77,19278.0,-5.0,-9.58,11.0,-8.04,83.0,-7.5,99.74,2017-12-22 18:00:00
0,13.334999999999999,18992.0,-5.0,-8.73,8.0,-8.61,83.0,-7.5,99.77,2017-12-22 19:00:00
0,25.9,18705.0,-5.1,-9.41,10.0,-8.61,83.0,-7.6,99.72,2017-12-22 20:00:00
0,26.03,18302.0,-5.1,-8.85,8.0,-8.75,82.0,-7.7,99.69,2017-12-22 21:00:00
0,34.8,17686.0,-4.8,-9.2,9.0,-8.36,84.0,-7.2,99.64,2017-12-22 22:00:00
0,31.15,16676.0,-4.7,-9.34,11.0,-8.1,85.0,-6.8,99.59,2017-12-22 23:00:00
1,21.76,14936.0,-4.4,-8.61,9.0,-7.85,86.0,-6.4,99.57,2017-12-23 00:00:00
1,13.35,14863.0,-4.4,-7.91,8.0,-7.68,88.0,-6.2,99.54,2017-12-23 01:00:00
1,13.38,14383.0,-4.6,-9.37,12.0,-7.66,89.0,-6.2,99.49,2017-12-23 02:00:00
1,19.2,14146.0,-4.9,-10.67,16.0,-8.01,89.0,-6.4,99.48,2017-12-23 03:00:00
1,21.83,14019.0,-5.0,-9.29,10.0,-7.98,90.0,-6.3,99.39,2017-12-23 04:00:00
1,43.77,13955.0,-5.1,-9.82,11.0,-8.31,91.0,-6.4,99.3,2017-12-23 05:00:00
1,40.26,14124.0,-5.0,-7.49,5.0,-8.43,91.0,-6.2,99.29,2017-12-23 06:00:00
1,38.06,14510.0,-4.8,-8.97,9.0,-8.17,92.0,-6.0,99.24,2017-12-23 07:00:00
1,30.12,15210.0,-4.6,-8.73,9.0,-7.94,92.0,-5.8,99.19,2017-12-23 08:00:00
1,34.26,15980.0,-4.5,-9.62,12.0,-7.7,92.0,-5.6,99.14,2017-12-23 09:00:00
1,40.46,16715.0,-3.8,-7.43,6.0,-7.0,92.0,-4.9,99.12,2017-12-23 10:00:00
1,40.49,17165.0,-3.2,-7.44,8.0,-6.29,92.0,-4.3,99.04,2017-12-23 11:00:00
1,17.62,17422.0,-2.3,-7.97,10.0,-5.19,93.0,-3.3,98.95,2017-12-23 12:00:00
1,20.58,17172.5,-0.8999999999999999,-7.279999999999999,11.0,-3.46,92.0,-2.05,98.935,2017-12-23 13:00:00
1,24.26,16923.0,0.5,-6.59,12.0,-1.73,91.0,-0.8,98.92,2017-12-23 14:00:00
1,35.27,16731.0,1.1,-5.22,16.0,-1.26,87.0,-0.8,98.99,2017-12-23 15:00:00
1,40.48,16524.0,0.8,-4.21,19.0,-1.15,80.0,-2.3,99.07,2017-12-23 16:00:00
1,41.57,17007.0,-0.6,-5.69,18.0,-2.17,72.0,-5.0,99.19,2017-12-23 17:00:00
1,36.12,17954.0,-1.5,-7.31,18.0,-3.8,69.0,-6.5,99.28,2017-12-23 18:00:00
1,28.73,17907.0,-0.8,-7.61,19.0,-4.0,70.0,-5.7,99.42,2017-12-23 19:00:00
1,7.97,17549.0,-1.1,-7.45,26.0,-3.53,70.0,-5.8,99.58,2017-12-23 20:00:00
1,13.36,17196.0,-1.7,-6.83,16.0,-4.23,70.0,-6.6,99.66,2017-12-23 21:00:00
1,39.8,16668.0,-2.2,-6.82,13.0,-4.95,73.0,-6.4,99.76,2017-12-23 22:00:00
1,27.78,15918.0,-1.9,-6.12,9.0,-5.18,73.0,-6.2,99.86,2017-12-23 23:00:00
1,37.3,14571.0,-4.7,-9.74,12.0,-5.24,79.0,-7.8,99.88,2017-12-24 00:00:00
1,21.3,14266.0,-5.2,-10.85,13.0,-8.06,82.0,-7.8,99.89,2017-12-24 01:00:00
1,41.4,13529.0,-3.4,-11.41,16.0,-6.7,81.0,-6.2,99.93,2017-12-24 02:00:00
1,42.67,13450.0,-3.5,-9.25,17.0,-6.87,79.0,-6.7,100.0,2017-12-24 03:00:00
1,42.9,13178.0,-3.8,-9.5,17.0,-7.06,76.0,-7.5,100.1,2017-12-24 04:00:00
1,42.63,13195.0,-7.0,-13.05,15.0,-7.38,77.0,-10.4,100.2,2017-12-24 05:00:00
1,39.99,13432.0,-7.6,-13.29,13.0,-10.78,77.0,-10.9,100.25,2017-12-24 06:00:00
1,36.92,13845.0,-6.7,-13.41,13.0,-10.24,76.0,-10.3,100.23,2017-12-24 07:00:00
1,17.43,14700.0,-8.5,-13.47,10.0,-10.49,75.0,-12.3,100.25,2017-12-24 08:00:00
1,33.33,15434.0,-8.1,-11.05,3.0,-10.92,76.0,-11.6,100.3,2017-12-24 09:00:00
1,28.97,16038.0,-5.8,-9.89,4.0,-9.75,73.0,-9.8,100.29,2017-12-24 10:00:00
1,35.15,16008.0,-4.4,-8.69,6.0,-8.1,71.0,-8.8,100.23,2017-12-24 11:00:00
1,15.57,16082.0,-2.9,-8.25,9.0,-6.62,67.0,-8.3,100.12,2017-12-24 12:00:00
1,13.36,16131.5,-2.5,-7.75,12.0,-6.09,67.5,-7.800000000000001,99.96000000000001,2017-12-24 13:00:00
1,7.46,16181.0,-2.1,-7.25,15.0,-5.56,68.0,-7.3,99.8,2017-12-24 14:00:00
